Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,AvgLast5HomeCorners,AvgAwayCornersConceded,HF,AF,AvgAwayGoalsScored,AvgAwayGoalsConceded,Last5HomeOver2.5Perc,AvgLast5HomeCornersConceded,AvgAHA,AvgLast5HomeGoalsScored,Last5AwayOver2.5Perc,AwayOver2.5Perc,MaxC_lt_2.5,AvgC_gt_2.5,PredictedTotalCorners,HomeOver2.5Perc,AvgHomeGoalsConceded,AvgLast5AwayGoalsConceded,PredictedAwayCorners,HS,AvgLast5AwayCorners,PredictedTotalCorners_Last5,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,AST,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2025-02-21,I1,19:45,Lecce,Udinese,A,A,2024/2025,1,1.0,12,7.8,5.68,15,11,1.0,1.53,40.0,4.6,1.81,0.2,40.0,47.37,1.66,2.34,10.44,42.11,1.63,1.2,4.66,10,4.2,12.0,7.4,5.78,0.68,5,1.4,0,1
2025-03-10,I1,19:45,Lazio,Udinese,D,D,2024/2025,5,0.8,15,8.0,5.68,9,11,1.0,1.53,60.0,4.0,1.88,2.0,20.0,47.37,1.89,2.02,10.71,63.16,1.37,1.2,4.39,10,5.6,13.6,6.2,6.32,1.74,4,1.4,0,1
2025-03-30,I1,17:00,Inter,Udinese,H,H,2024/2025,3,1.0,11,7.2,5.68,8,14,1.0,1.53,80.0,3.2,1.95,2.2,40.0,47.37,2.01,1.88,10.64,63.16,1.11,1.6,4.13,13,5.8,13.0,5.2,6.51,2.11,4,1.0,1,0
2025-04-04,I1,19:45,Genoa,Udinese,H,D,2024/2025,7,0.8,5,4.0,5.68,16,14,1.0,1.53,20.0,4.4,1.79,1.6,20.0,47.37,1.54,2.66,9.58,42.11,1.32,1.0,4.73,13,5.8,9.8,4.8,4.85,1.11,2,0.4,0,0
2025-04-23,I1,17:30,Torino,Udinese,H,H,2024/2025,4,0.6,10,4.4,5.68,11,13,1.0,1.53,20.0,6.0,1.81,1.4,20.0,47.37,1.59,2.5,9.59,15.79,0.95,1.2,4.69,10,6.0,10.4,5.2,4.9,0.89,6,0.6,0,1
2025-05-03,I1,14:00,Cagliari,Udinese,A,D,2024/2025,2,0.8,11,3.6,5.68,5,15,1.0,1.53,60.0,4.6,1.95,1.2,40.0,47.37,1.65,2.34,10.02,57.89,1.47,1.4,4.68,8,5.2,8.8,4.0,5.34,1.26,3,1.2,1,0
2025-05-18,I1,19:45,Juventus,Udinese,H,D,2024/2025,7,0.6,7,5.4,5.68,9,13,1.0,1.53,40.0,4.0,1.98,1.4,40.0,47.37,2.11,1.81,9.92,42.11,0.79,1.6,4.19,24,4.0,9.4,5.6,5.73,1.63,2,1.0,0,1
2025-08-31,I1,19:45,Inter,Udinese,A,A,2025/2026,4,2.0,10,9.5,4.82,17,5,1.27,1.64,100.0,3.5,1.86,3.0,100.0,54.55,2.5,1.56,11.73,75.0,0.83,1.0,3.92,16,2.0,11.5,13.0,7.81,2.75,5,1.0,1,1
2025-09-14,I1,14:00,Pisa,Udinese,A,A,2025/2026,2,1.5,13,4.5,4.82,13,15,1.27,1.64,0.0,6.5,1.8,0.0,50.0,54.55,1.58,2.43,9.96,9.09,1.0,0.5,4.96,12,4.0,8.5,10.5,5.0,0.18,3,1.0,0,1
2025-09-28,I1,11:30,Sassuolo,Udinese,H,H,2025/2026,5,1.33,12,1.67,4.82,5,22,1.27,1.64,33.33,4.67,1.83,1.33,66.67,54.55,1.73,2.11,8.85,45.45,1.27,1.33,4.74,11,4.33,6.0,7.33,4.11,1.09,5,1.0,1,0
2025-10-20,I1,19:45,Cremonese,Udinese,D,H,2025/2026,4,1.25,8,4.33,4.82,15,14,1.27,1.64,33.33,3.67,1.97,1.33,50.0,54.55,1.65,2.22,8.86,40.0,1.3,1.25,4.84,11,4.25,8.58,6.75,4.02,1.1,1,1.0,0,0
2025-10-29,I1,17:30,Juventus,Udinese,H,D,2025/2026,11,1.2,8,7.8,4.82,12,13,1.27,1.64,40.0,4.8,1.8,2.0,60.0,54.55,2.05,1.78,10.49,54.55,0.73,1.6,4.6,25,4.2,12.0,7.0,5.89,2.09,2,1.0,1,1
2025-11-09,I1,17:00,Roma,Udinese,H,H,2025/2026,4,0.8,10,6.2,4.82,13,14,1.27,1.64,20.0,3.2,1.8,1.2,40.0,54.55,1.85,2.03,9.46,18.18,0.55,1.8,4.19,13,4.6,10.8,5.0,5.27,1.27,4,0.6,0,0
2025-11-29,I1,14:00,Parma,Udinese,A,A,2025/2026,2,1.0,14,3.4,4.82,6,19,1.27,1.64,40.0,5.8,5.27,0.6,40.0,54.55,1.7,2.19,8.88,27.27,1.18,1.8,4.94,17,5.2,8.6,4.4,3.94,0.64,5,1.6,0,1
2025-12-21,I1,17:00,Fiorentina,Udinese,H,H,2025/2026,7,1.0,11,5.2,4.82,10,8,1.27,1.64,60.0,4.2,1.94,1.8,40.0,54.55,1.68,2.16,9.96,63.64,1.55,2.2,4.69,20,5.0,10.2,4.4,5.27,1.36,4,1.4,1,0
2026-01-03,I1,11:30,Como,Udinese,H,H,2025/2026,3,0.8,4,4.4,4.82,12,15,1.27,1.64,20.0,2.0,1.89,1.6,40.0,54.55,1.77,2.06,8.34,27.27,0.64,2.2,4.0,15,4.6,9.0,4.0,4.34,1.82,1,0.2,0,0
2026-01-07,I1,19:45,Torino,Udinese,A,D,2025/2026,4,1.0,9,4.0,4.82,16,8,1.27,1.64,80.0,4.4,1.85,1.2,40.0,54.55,1.62,2.34,8.75,63.64,1.82,1.8,4.55,10,5.0,9.0,3.0,4.2,1.0,4,2.4,1,0
2026-01-26,I1,19:45,Verona,Udinese,A,D,2025/2026,4,1.6,20,3.6,4.82,8,11,1.27,1.64,80.0,5.2,1.88,1.2,60.0,54.55,1.52,2.57,9.11,63.64,1.73,1.6,4.85,7,5.8,9.4,3.0,4.26,1.0,7,2.2,1,1
2024-08-18,I1,19:45,Lazio,Venezia,H,H,2024/2025,6,1.0,11,6.0,6.21,14,11,0.79,1.79,100.0,3.0,1.79,3.0,100.0,52.63,2.02,1.88,9.71,63.16,1.37,3.0,3.48,13,3.0,9.0,6.0,6.23,1.74,3,1.0,1,0
2024-08-25,I1,17:30,Fiorentina,Venezia,D,D,2024/2025,8,0.5,7,7.0,6.21,13,19,0.79,1.79,0.0,3.0,1.86,0.0,50.0,52.63,2.23,1.72,8.64,63.16,0.95,1.5,3.54,12,3.0,10.0,6.5,5.1,1.68,4,0.0,0,0
2024-09-14,I1,19:45,Milan,Venezia,H,H,2024/2025,8,0.33,6,7.5,6.21,12,12,0.79,1.79,100.0,1.5,2.01,3.0,66.67,52.63,2.9,1.45,9.63,47.37,0.84,2.33,3.39,12,2.33,9.83,6.33,6.24,1.58,1,1.0,1,0
2024-09-29,I1,14:00,Roma,Venezia,H,A,2024/2025,5,0.5,18,5.33,6.21,8,13,0.79,1.79,100.0,3.0,1.92,2.0,75.0,52.63,2.2,1.72,8.47,52.63,0.79,2.25,3.36,22,2.5,7.83,6.25,5.11,1.95,7,1.0,1,0
2024-10-04,I1,19:45,Verona,Venezia,H,D,2024/2025,4,0.6,11,5.75,6.21,10,7,0.79,1.79,100.0,4.5,1.77,1.75,80.0,52.63,1.81,2.12,9.28,57.89,1.89,2.2,3.76,13,3.2,8.95,7.6,5.52,0.79,2,1.75,1,1
2024-10-27,I1,14:00,Monza,Venezia,D,D,2024/2025,2,0.8,6,3.2,6.21,17,16,0.79,1.79,40.0,3.8,2.0,1.0,80.0,52.63,1.85,2.07,8.4,47.37,1.63,2.0,3.75,13,3.2,6.4,7.2,4.65,0.68,2,1.4,1,0
2024-11-03,I1,19:45,Inter,Venezia,H,D,2024/2025,8,0.8,7,9.0,6.21,14,15,0.79,1.79,80.0,2.8,2.03,2.6,80.0,52.63,3.62,1.35,10.34,63.16,1.11,2.2,3.28,20,3.2,12.2,7.6,7.06,2.11,2,1.6,0,1
2024-11-30,I1,19:45,Bologna,Venezia,H,H,2024/2025,9,0.8,5,6.2,6.21,14,15,0.79,1.79,20.0,3.8,2.0,1.2,80.0,52.63,1.74,2.21,9.77,47.37,0.95,2.0,3.41,16,3.0,9.2,6.6,6.36,1.74,1,0.4,1,0
2024-12-14,I1,19:45,Juventus,Venezia,D,H,2024/2025,4,1.0,8,6.0,6.21,9,8,0.79,1.79,60.0,4.0,1.84,1.8,80.0,52.63,2.0,1.9,9.6,42.11,0.79,2.0,3.56,12,3.2,9.2,6.8,6.04,1.63,2,1.2,1,1
2024-12-29,I1,14:00,Napoli,Venezia,H,D,2024/2025,8,0.8,4,9.6,6.21,10,12,0.79,1.79,20.0,3.2,1.8,0.6,60.0,52.63,2.32,1.66,10.34,47.37,0.68,1.8,3.37,25,2.8,12.4,7.0,6.97,1.68,2,0.8,0,1
2025-01-19,I1,14:00,Parma,Venezia,D,A,2024/2025,8,0.6,7,4.6,6.21,13,16,0.79,1.79,80.0,5.0,1.92,1.8,40.0,52.63,2.16,1.8,9.06,52.63,1.47,1.6,4.04,19,2.6,7.2,7.8,5.02,1.32,2,1.8,0,0
2025-02-01,I1,14:00,Udinese,Venezia,H,D,2024/2025,5,1.0,14,3.4,6.21,20,9,0.79,1.79,80.0,5.2,2.0,1.4,60.0,52.63,2.01,1.92,9.23,52.63,1.42,2.0,4.0,13,3.2,6.6,6.8,5.23,1.16,3,1.8,1,0
2025-02-17,I1,19:45,Genoa,Venezia,H,D,2024/2025,5,1.0,7,5.6,6.21,14,15,0.79,1.79,20.0,6.0,1.96,1.2,40.0,52.63,1.65,2.35,9.58,42.11,1.32,1.8,4.18,14,4.2,9.8,7.4,5.4,1.11,3,0.4,0,0
2025-03-01,I1,14:00,Atalanta,Venezia,D,D,2024/2025,3,0.6,8,5.0,6.21,12,14,0.79,1.79,20.0,1.6,2.05,0.8,20.0,52.63,2.85,1.48,9.03,52.63,1.26,1.4,3.22,18,3.8,8.8,6.6,5.81,1.89,2,1.0,0,0
2025-03-08,I1,14:00,Como,Venezia,D,D,2024/2025,7,0.8,11,4.6,6.21,11,14,0.79,1.79,80.0,3.8,1.84,1.8,20.0,52.63,1.93,1.95,8.79,47.37,1.37,1.4,3.59,12,4.0,8.6,4.4,5.2,1.47,6,1.4,0,0
2025-04-06,I1,11:30,Lecce,Venezia,D,D,2024/2025,4,0.8,13,6.6,6.21,10,14,0.79,1.79,20.0,5.8,1.86,0.6,20.0,52.63,1.62,2.37,9.72,42.11,1.63,1.4,4.23,23,4.2,10.8,4.4,5.49,0.68,3,1.2,0,1
2025-04-20,I1,14:00,Empoli,Venezia,D,D,2024/2025,4,0.8,13,2.0,6.21,18,15,0.79,1.79,40.0,5.4,1.9,0.4,20.0,52.63,1.58,2.47,8.62,36.84,1.37,1.2,4.04,11,4.0,6.0,4.0,4.58,0.53,7,2.0,1,0
2025-05-02,I1,19:45,Torino,Venezia,D,A,2024/2025,4,1.0,7,4.6,6.21,7,18,0.79,1.79,20.0,5.8,1.79,1.4,20.0,52.63,1.7,2.25,8.79,15.79,0.95,1.0,3.84,19,3.2,7.8,4.2,4.95,0.89,3,0.6,0,0
2025-05-18,I1,19:45,Cagliari,Venezia,H,H,2024/2025,5,1.0,10,4.6,6.21,7,9,0.79,1.79,80.0,5.4,2.09,1.8,40.0,52.63,1.7,2.23,9.82,57.89,1.47,1.6,4.13,20,4.4,9.0,5.2,5.69,1.26,1,1.0,1,1
2023-08-19,I1,17:30,Empoli,Verona,A,D,2023/2024,4,1.0,10,2.0,5.63,17,18,0.79,1.32,0.0,4.0,1.9,0.0,0.0,42.11,1.96,1.96,8.19,31.58,1.21,0.0,3.86,10,4.0,6.0,2.0,4.33,0.79,4,1.0,0,0
2023-09-01,I1,17:30,Sassuolo,Verona,H,H,2023/2024,7,1.0,11,8.5,5.63,8,13,0.79,1.32,50.0,4.0,1.86,1.5,50.0,42.11,2.13,1.8,9.21,47.37,1.79,1.5,3.46,16,2.5,11.0,6.0,5.75,1.21,3,1.5,1,1
2023-09-23,I1,14:00,Milan,Verona,H,H,2023/2024,4,0.67,10,2.0,5.63,13,9,0.79,1.32,50.0,2.0,1.98,2.5,33.33,42.11,2.13,1.83,8.14,52.63,0.89,1.33,3.0,9,2.67,4.67,4.67,5.14,2.0,2,0.5,0,0
2023-10-02,I1,17:30,Torino,Verona,D,D,2023/2024,2,0.5,5,7.25,5.63,6,11,0.79,1.32,0.0,1.25,1.96,0.5,25.0,42.11,1.65,2.41,8.71,26.32,0.47,1.0,2.79,8,2.25,9.5,6.0,5.92,0.95,2,0.25,0,1
2023-10-08,I1,14:00,Frosinone,Verona,H,H,2023/2024,2,0.6,16,4.4,5.63,9,12,0.79,1.32,80.0,6.6,1.82,2.0,40.0,42.11,1.93,1.98,9.63,73.68,1.68,1.2,3.7,11,2.6,7.0,5.2,5.93,1.47,4,1.6,1,0
2023-10-28,I1,19:45,Juventus,Verona,H,D,2023/2024,6,0.4,7,5.8,5.63,13,8,0.79,1.32,20.0,3.0,2.02,1.6,40.0,42.11,2.2,1.84,8.95,26.32,0.58,1.4,3.02,30,2.0,7.8,5.8,5.93,1.37,1,0.4,0,0
2023-11-10,I1,19:45,Genoa,Verona,H,H,2023/2024,6,0.2,7,4.0,5.63,9,16,0.79,1.32,40.0,3.4,1.93,1.6,20.0,42.11,1.53,2.59,8.41,42.11,1.16,1.0,3.47,16,3.2,7.2,5.0,4.94,1.42,1,0.8,0,1
2023-12-03,I1,14:00,Udinese,Verona,D,H,2023/2024,6,0.8,13,5.8,5.63,16,13,0.79,1.32,40.0,4.0,1.91,1.4,40.0,42.11,1.86,2.02,8.9,47.37,1.53,1.4,3.72,12,3.2,9.0,5.6,5.18,1.11,4,1.8,1,0
2023-12-17,I1,14:00,Fiorentina,Verona,H,D,2023/2024,3,0.8,19,5.2,5.63,11,12,0.79,1.32,40.0,3.2,1.89,1.2,40.0,42.11,2.05,1.85,8.6,68.42,1.16,1.6,3.17,5,4.2,9.4,3.8,5.43,1.95,7,0.8,0,0
2024-01-06,I1,11:30,Inter,Verona,H,H,2023/2024,6,0.8,8,9.2,5.63,16,15,0.79,1.32,40.0,1.4,1.94,2.2,40.0,42.11,2.88,1.46,9.66,52.63,0.58,1.6,2.8,15,3.4,12.6,4.8,6.86,2.32,3,0.2,1,0
2024-01-20,I1,17:00,Roma,Verona,H,H,2023/2024,2,1.0,12,3.8,5.63,14,12,0.79,1.32,40.0,2.8,2.1,1.8,60.0,42.11,2.03,1.92,8.18,52.63,1.0,1.8,3.3,9,3.6,7.4,4.0,4.88,2.0,3,0.8,1,0
2024-02-04,I1,14:00,Napoli,Verona,H,D,2023/2024,8,1.2,12,7.6,5.63,11,14,0.79,1.32,80.0,2.6,1.88,1.2,80.0,42.11,2.0,1.92,9.66,63.16,1.42,2.0,2.92,19,2.6,10.2,4.6,6.74,1.26,2,1.2,1,1
2024-02-11,I1,14:00,Monza,Verona,D,D,2023/2024,1,0.6,10,3.2,5.63,19,15,0.79,1.32,20.0,3.8,2.06,0.6,60.0,42.11,1.69,2.31,8.19,42.11,1.37,1.4,3.31,11,2.4,5.6,4.6,4.88,1.21,1,1.2,0,0
2024-02-23,I1,19:45,Bologna,Verona,H,H,2023/2024,3,0.6,7,7.0,5.63,12,15,0.79,1.32,40.0,2.6,1.85,2.6,60.0,42.11,1.75,2.19,8.41,36.84,0.63,1.6,2.86,12,1.4,8.4,6.6,5.55,1.74,3,0.6,0,1
2024-03-10,I1,11:30,Lecce,Verona,A,A,2023/2024,3,0.6,13,6.2,5.63,15,19,0.79,1.32,60.0,6.0,1.93,0.8,40.0,42.11,1.62,2.42,9.15,36.84,1.42,1.2,3.52,15,2.6,8.8,7.4,5.63,0.89,4,2.2,0,1
2024-04-01,I1,14:00,Cagliari,Verona,D,A,2023/2024,2,0.6,8,6.2,5.63,11,16,0.79,1.32,60.0,3.8,1.97,1.6,20.0,42.11,1.71,2.21,9.25,63.16,1.68,1.0,3.55,11,2.6,8.8,8.6,5.7,1.47,5,1.8,0,0
2024-04-15,I1,19:45,Atalanta,Verona,D,H,2023/2024,9,0.8,13,6.4,5.63,6,10,0.79,1.32,80.0,3.2,1.82,2.2,20.0,42.11,2.29,1.67,9.42,68.42,0.84,1.0,3.15,16,3.0,9.4,7.8,6.27,2.21,5,1.0,1,0
2024-04-27,I1,19:45,Lazio,Verona,H,D,2023/2024,5,0.8,7,6.2,5.63,13,18,0.79,1.32,40.0,2.8,2.03,1.4,20.0,42.11,2.02,1.91,8.84,26.32,0.74,1.2,3.07,17,3.0,9.2,7.6,5.77,1.21,1,0.8,0,0
2024-05-20,I1,17:30,Salernitana,Verona,A,A,2023/2024,1,1.2,17,3.6,5.63,14,19,0.79,1.32,60.0,5.6,1.89,0.8,40.0,42.11,2.17,1.78,9.04,68.42,2.0,1.0,4.02,9,4.0,7.6,6.2,5.02,0.89,5,1.8,1,0
2024-09-01,I1,17:30,Genoa,Verona,A,D,2024/2025,1,2.0,10,2.0,6.37,8,16,1.0,1.58,50.0,2.5,1.84,1.0,0.0,36.84,1.66,2.32,7.98,42.11,1.32,0.0,3.34,11,1.0,3.0,3.0,4.64,1.11,3,2.0,0,0
2024-09-16,I1,19:45,Lazio,Verona,H,H,2024/2025,7,1.5,7,6.67,6.37,13,10,1.0,1.58,100.0,5.33,2.06,2.33,50.0,36.84,2.01,1.95,9.92,63.16,1.37,1.0,3.58,14,3.5,10.17,6.0,6.34,1.74,2,1.33,1,1
2024-09-29,I1,14:00,Como,Verona,H,H,2024/2025,11,1.67,6,6.5,6.37,10,19,1.0,1.58,100.0,2.0,2.02,2.5,66.67,36.84,1.81,2.11,8.79,47.37,1.37,1.67,3.1,24,2.67,9.17,7.0,5.69,1.47,3,2.0,1,0
2024-10-26,I1,19:45,Atalanta,Verona,H,H,2024/2025,10,1.5,4,4.5,6.37,3,15,1.0,1.58,100.0,2.0,1.99,4.0,75.0,36.84,2.57,1.55,8.71,52.63,1.26,2.75,2.95,19,2.5,7.0,6.25,5.76,1.89,2,1.75,1,0
2024-10-29,I1,17:30,Lecce,Verona,H,D,2024/2025,6,1.2,7,3.6,6.37,14,21,1.0,1.58,60.0,6.4,1.88,0.8,60.0,36.84,1.72,2.24,9.33,42.11,1.63,2.4,3.98,14,2.8,6.4,5.6,5.35,0.68,1,2.4,0,0
2024-11-10,I1,14:00,Fiorentina,Verona,H,D,2024/2025,6,1.0,8,4.6,6.37,1,19,1.0,1.58,100.0,4.4,1.84,2.8,80.0,36.84,2.25,1.74,8.44,63.16,0.95,3.0,3.53,11,3.2,7.8,6.6,4.91,1.68,2,1.2,1,1
2024-11-29,I1,19:45,Cagliari,Verona,H,D,2024/2025,6,0.8,11,7.8,6.37,10,12,1.0,1.58,40.0,4.4,1.9,1.4,60.0,36.84,2.13,1.84,9.79,57.89,1.47,2.8,3.64,19,2.2,10.0,6.2,6.15,1.26,2,1.8,0,0
2024-12-15,I1,14:00,Parma,Verona,A,D,2024/2025,8,1.0,17,4.6,6.37,5,16,1.0,1.58,60.0,5.4,1.98,1.4,60.0,36.84,2.12,1.8,8.71,52.63,1.47,2.6,3.89,19,2.4,7.0,5.4,4.82,1.32,6,1.8,1,0
2024-12-30,I1,19:45,Bologna,Verona,A,A,2024/2025,7,1.4,8,7.0,6.37,9,24,1.0,1.58,40.0,3.0,1.98,1.4,60.0,36.84,1.9,1.96,9.66,47.37,0.95,1.8,3.16,23,3.0,10.0,6.8,6.5,1.74,4,0.6,1,1
2025-01-12,I1,19:45,Napoli,Verona,H,H,2024/2025,3,1.4,6,8.0,6.37,6,5,1.0,1.58,20.0,2.4,1.87,0.8,60.0,36.84,2.12,1.78,10.01,47.37,0.68,2.0,3.08,14,2.4,10.4,7.8,6.93,1.68,2,0.8,0,0
2025-01-27,I1,17:30,Venezia,Verona,D,H,2024/2025,1,1.4,21,4.4,6.37,16,14,1.0,1.58,40.0,7.8,1.95,1.2,40.0,36.84,2.1,1.85,9.28,31.58,1.16,1.6,4.29,9,3.6,8.0,7.6,4.99,0.89,5,1.2,0,1
2025-02-01,I1,14:00,Monza,Verona,A,A,2024/2025,2,1.6,12,4.6,6.37,12,23,1.0,1.58,80.0,3.6,1.87,1.0,40.0,36.84,1.73,2.21,8.5,47.37,1.63,1.4,3.63,9,4.0,8.6,7.6,4.87,0.68,4,1.6,0,0
2025-02-15,I1,19:45,Milan,Verona,H,D,2024/2025,3,1.0,7,8.0,6.37,11,18,1.0,1.58,20.0,5.6,1.88,1.4,20.0,36.84,2.43,1.62,10.44,47.37,0.84,1.2,3.89,18,5.0,13.0,8.6,6.55,1.58,2,1.0,0,1
2025-03-03,I1,19:45,Juventus,Verona,H,D,2024/2025,9,0.4,5,6.6,6.37,14,8,1.0,1.58,40.0,3.6,1.93,2.2,0.0,36.84,2.01,1.89,9.64,42.11,0.79,1.2,3.42,27,4.0,10.6,7.6,6.22,1.63,2,0.6,0,0
2025-03-15,I1,14:00,Udinese,Verona,A,D,2024/2025,3,0.6,7,4.6,6.37,21,16,1.0,1.58,60.0,4.8,1.85,1.6,0.0,36.84,1.72,2.25,9.22,52.63,1.42,0.8,3.87,11,4.0,8.6,6.4,5.35,1.16,2,1.0,0,0
2025-04-06,I1,14:00,Torino,Verona,D,D,2024/2025,3,0.6,13,4.0,6.37,9,19,1.0,1.58,20.0,5.2,1.77,1.4,0.0,36.84,1.54,2.6,8.64,15.79,0.95,0.8,3.61,7,3.2,7.2,5.2,5.03,0.89,1,0.6,0,0
2025-04-19,I1,19:45,Roma,Verona,H,H,2024/2025,3,0.4,8,4.6,6.37,5,17,1.0,1.58,40.0,3.6,1.88,1.8,0.0,36.84,1.8,2.08,8.29,52.63,0.79,1.0,3.37,6,3.8,8.4,4.6,4.92,1.95,2,0.4,0,0
2025-05-03,I1,19:45,Inter,Verona,H,H,2024/2025,2,0.4,6,5.6,6.37,6,11,1.0,1.58,60.0,3.4,1.84,1.8,0.0,36.84,1.94,1.91,9.48,63.16,1.11,1.0,3.14,9,3.0,8.6,3.4,6.34,2.11,1,1.0,0,0
2025-05-25,I1,19:45,Empoli,Verona,A,D,2024/2025,5,0.8,5,4.6,6.37,10,29,1.0,1.58,60.0,3.2,1.85,1.0,20.0,36.84,1.44,3.05,8.52,36.84,1.37,0.8,3.56,14,3.2,7.8,4.8,4.96,0.53,2,1.2,1,1
2025-08-25,I1,17:30,Udinese,Verona,D,D,2025/2026,4,1.0,9,5.0,5.36,14,14,0.64,1.64,0.0,1.0,1.83,1.0,0.0,54.55,1.54,2.51,7.54,45.45,1.45,1.0,2.9,14,1.0,6.0,5.0,4.64,1.0,3,1.0,0,0
2025-08-31,I1,19:45,Lazio,Verona,H,H,2025/2026,6,0.5,12,8.0,5.36,8,19,0.64,1.64,100.0,1.0,1.76,4.0,50.0,54.55,1.75,2.1,8.18,36.36,1.09,2.5,2.69,22,1.0,9.0,6.5,5.49,1.36,4,0.0,1,0
2025-09-28,I1,14:00,Roma,Verona,H,H,2025/2026,5,0.33,12,5.67,5.36,11,19,0.64,1.64,0.0,3.0,1.76,1.0,33.33,54.55,1.85,1.99,8.32,18.18,0.55,2.33,2.76,10,1.0,6.67,7.0,5.56,1.27,3,0.33,0,0
2025-10-18,I1,14:00,Pisa,Verona,D,D,2025/2026,0,0.25,15,4.0,5.36,8,14,0.64,1.64,0.0,6.75,2.0,0.0,25.0,54.55,1.5,2.56,8.45,9.09,1.0,1.75,3.81,7,2.75,6.75,6.0,4.64,0.18,3,0.5,0,1
2025-10-29,I1,17:30,Como,Verona,H,D,2025/2026,5,0.4,13,3.0,5.36,11,21,0.64,1.64,20.0,3.0,2.02,1.8,40.0,54.55,1.83,2.05,7.31,27.27,0.64,2.0,2.87,15,2.8,5.8,5.0,4.44,1.82,9,0.6,1,0
2025-11-08,I1,14:00,Lecce,Verona,D,D,2025/2026,6,0.2,5,4.6,5.36,10,18,0.64,1.64,40.0,5.4,1.94,0.6,40.0,54.55,1.45,2.78,8.55,41.67,1.25,1.8,3.55,11,3.0,7.6,5.4,5.0,0.58,2,1.0,0,0
2025-11-29,I1,14:00,Genoa,Verona,H,D,2025/2026,4,0.4,13,4.2,5.36,9,19,0.64,1.64,60.0,2.6,1.77,0.8,40.0,54.55,1.44,2.86,7.48,50.0,1.25,1.4,3.33,15,3.4,7.6,4.2,4.15,1.0,5,1.6,1,0
2025-12-14,I1,14:00,Fiorentina,Verona,A,A,2025/2026,4,0.8,13,5.6,5.36,10,22,0.64,1.64,60.0,4.2,1.97,1.0,60.0,54.55,1.65,2.3,8.98,63.64,1.55,1.2,3.54,20,4.0,9.6,4.4,5.44,1.36,3,1.6,1,1
2025-12-28,I1,11:30,Milan,Verona,H,H,2025/2026,5,0.8,9,5.6,5.36,5,15,0.64,1.64,60.0,4.0,1.94,1.8,80.0,54.55,2.0,1.85,9.06,54.55,0.82,1.8,3.24,11,3.0,8.6,5.2,5.82,1.55,1,0.8,1,0
2026-01-07,I1,17:30,Napoli,Verona,D,A,2025/2026,4,1.0,11,5.0,5.36,7,15,0.64,1.64,80.0,2.0,1.96,2.0,80.0,54.55,1.83,1.98,8.56,60.0,0.8,1.6,2.69,15,2.6,7.6,6.2,5.87,1.7,4,1.0,1,0
2026-01-19,I1,17:30,Cremonese,Verona,D,D,2025/2026,1,1.0,11,2.8,5.36,13,13,0.64,1.64,40.0,6.0,1.71,1.0,80.0,54.55,1.68,2.2,7.8,40.0,1.3,1.6,3.94,7,3.4,6.2,5.4,3.86,1.1,4,1.4,0,0
