Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,HomeOver2.5Perc,HST,Last5HomeOver2.5Count,AwayOver2.5Perc,MaxAHH,AST,PredictedTotalCorners_Last5,AvgLast5AwayGoalsScored,MaxC_gt_2.5,AvgHomeCorners,AvgLast5HomeCornersConceded,AvgLast5AwayCorners,HF,AvgLast5HomeCorners,HS,AvgLast5AwayGoalsConceded,PredictedTotalCorners,Last5AwayOver2.5Perc,PAHA,PredictedHomeCorners,Last5AwayOver2.5Count,AvgLast5AwayCornersConceded,AvgAwayGoalsScored,B365CAHH,AvgHomeGoalsScored,AvgAwayCornersConceded,AvgLast5HomeGoalsScored,PredictedAwayCorners,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2024-12-07,D1,14:30,Leverkusen,St Pauli,H,H,2024/2025,80.0,64.71,2.0,4.0,41.18,1.93,4.0,11.2,1.4,1.66,7.65,2.4,2.6,8.0,8.6,6.0,1.2,10.18,60.0,1.96,6.99,3.0,6.0,1.06,1.87,2.12,5.29,2.2,3.19,1.2,1,1
2024-12-21,D1,14:30,Stuttgart,St Pauli,A,A,2024/2025,60.0,76.47,5.0,3.0,41.18,2.08,5.0,9.2,1.0,1.69,6.12,3.8,2.4,10.0,6.8,25.0,1.2,9.63,40.0,1.87,6.07,2.0,7.0,1.06,2.05,2.06,5.29,1.8,3.56,1.4,0,0
2025-01-15,D1,17:30,Bochum,St Pauli,H,D,2024/2025,20.0,47.06,5.0,1.0,41.18,1.92,1.0,9.2,0.8,2.06,5.76,4.6,3.6,7.0,5.6,13.0,1.0,9.79,20.0,2.04,5.73,1.0,6.8,1.06,2.11,0.94,5.29,0.8,4.06,1.4,0,1
2025-01-18,D1,14:30,Heidenheim,St Pauli,A,A,2024/2025,60.0,58.82,1.0,3.0,41.18,2.16,4.0,9.8,0.8,1.99,5.18,4.8,4.0,11.0,5.8,8.0,1.0,9.32,20.0,1.81,5.37,1.0,6.2,1.06,2.07,0.76,5.29,0.8,3.95,2.4,0,0
2025-02-09,D1,16:30,RB Leipzig,St Pauli,H,H,2024/2025,80.0,64.71,6.0,4.0,41.18,2.01,4.0,9.8,0.8,1.86,6.12,3.6,4.0,12.0,5.8,11.0,1.0,9.82,20.0,1.93,5.89,1.0,6.2,1.06,1.86,1.94,5.29,2.2,3.93,2.0,0,0
2025-02-22,D1,14:30,Mainz,St Pauli,H,D,2024/2025,20.0,35.29,5.0,1.0,41.18,2.08,0.0,9.0,0.6,2.25,5.82,3.6,4.2,9.0,4.8,10.0,1.0,9.33,0.0,1.86,5.6,0.0,6.0,1.06,1.98,1.41,5.29,1.6,3.73,0.2,0,1
2025-03-08,D1,14:30,Wolfsburg,St Pauli,D,A,2024/2025,40.0,58.82,4.0,2.0,41.18,2.01,4.0,10.4,0.6,2.03,5.06,6.0,5.2,11.0,5.2,16.0,1.2,9.49,0.0,1.9,5.17,0.0,5.4,1.06,1.87,1.59,5.29,1.8,4.32,1.0,0,1
2025-03-29,D1,14:30,Bayern Munich,St Pauli,H,D,2024/2025,100.0,82.35,9.0,5.0,41.18,2.05,4.0,11.6,1.0,1.4,6.71,2.2,4.6,13.0,7.0,19.0,1.6,9.58,20.0,1.85,6.23,1.0,5.2,1.06,2.01,3.12,5.29,3.2,3.35,1.6,1,0
2025-04-12,D1,14:30,Holstein Kiel,St Pauli,A,D,2024/2025,80.0,70.59,2.0,4.0,41.18,1.93,6.0,7.8,1.0,1.92,3.59,4.8,4.4,15.0,3.4,6.0,1.8,8.52,40.0,1.98,4.14,2.0,5.0,1.06,2.04,1.41,5.29,1.0,4.38,2.2,1,0
2025-04-27,D1,16:30,Werder Bremen,St Pauli,D,D,2024/2025,40.0,52.94,2.0,2.0,41.18,1.93,4.0,8.2,1.0,1.98,5.12,3.8,4.2,9.0,4.0,11.0,1.4,8.84,40.0,1.98,4.96,2.0,4.2,1.06,2.03,1.24,5.29,1.2,3.88,1.2,0,0
2025-05-11,D1,16:30,Ein Frankfurt,St Pauli,D,A,2024/2025,80.0,70.59,5.0,4.0,41.18,1.88,2.0,8.0,1.4,1.7,5.35,4.6,3.4,11.0,4.6,13.0,1.4,8.98,60.0,2.04,5.08,3.0,3.6,1.06,1.92,2.41,5.29,2.2,3.9,0.8,1,0
2025-08-29,D1,19:30,Hamburg,St Pauli,A,A,2025/2026,0.0,57.14,2.0,0.0,28.57,2.05,6.0,7.0,2.0,2.22,3.71,5.0,5.0,13.0,2.0,5.0,0.0,7.88,0.0,1.81,3.83,0.0,2.0,0.71,2.1,1.71,5.57,0.0,4.05,2.0,0,0
2025-09-19,D1,19:30,Stuttgart,St Pauli,H,H,2025/2026,0.0,50.0,8.0,0.0,28.57,2.0,2.0,11.5,1.0,1.62,4.83,7.0,4.5,13.0,7.0,17.0,1.0,9.29,0.0,1.89,5.25,0.0,5.0,0.71,1.78,1.5,5.57,1.5,4.04,0.0,0,1
2025-10-04,D1,14:30,Werder Bremen,St Pauli,H,H,2025/2026,66.67,50.0,5.0,2.0,28.57,2.06,3.0,6.33,0.67,1.73,5.17,2.67,3.33,8.0,3.0,15.0,1.0,8.03,0.0,1.81,5.0,0.0,4.67,0.71,2.03,1.33,5.57,1.33,3.03,2.0,0,0
2025-10-25,D1,14:30,Ein Frankfurt,St Pauli,H,H,2025/2026,75.0,50.0,6.0,3.0,28.57,1.9,1.0,7.5,0.5,1.5,5.83,2.0,3.25,11.0,4.25,10.0,1.25,8.15,0.0,1.96,5.4,0.0,3.75,0.71,1.78,1.83,5.57,2.25,2.75,2.0,0,0
2025-11-09,D1,14:30,Freiburg,St Pauli,H,H,2025/2026,80.0,83.33,4.0,4.0,28.57,1.83,2.0,9.2,0.6,2.05,6.0,3.6,3.2,8.0,6.0,8.0,1.4,9.01,20.0,2.04,5.77,1.0,4.8,0.71,2.0,2.17,5.57,1.8,3.24,1.6,1,1
2025-11-29,D1,14:30,Bayern Munich,St Pauli,H,D,2025/2026,100.0,100.0,4.0,5.0,28.57,1.9,1.0,9.4,0.4,1.29,6.29,4.0,2.6,5.0,6.8,19.0,2.0,9.56,40.0,2.03,6.17,2.0,6.4,0.71,1.98,4.14,5.57,3.6,3.39,0.8,1,1
2025-12-06,D1,14:30,FC Koln,St Pauli,D,D,2025/2026,60.0,66.67,8.0,3.0,28.57,1.98,1.0,7.2,0.6,1.98,4.33,4.0,2.6,6.0,4.6,11.0,1.8,8.24,40.0,1.9,4.81,2.0,5.8,0.71,2.03,2.33,5.57,2.0,3.43,1.8,0,0
2022-08-13,D1,14:30,Werder Bremen,Stuttgart,D,D,2022/2023,100.0,70.59,3.0,1.0,76.47,2.06,7.0,7.0,2.0,1.7,2.88,5.0,5.0,6.0,2.0,5.0,2.0,7.74,100.0,1.88,3.12,1.0,2.0,1.29,2.02,1.53,4.53,2.0,4.62,2.0,1,0
2022-08-28,D1,14:30,FC Koln,Stuttgart,D,D,2022/2023,50.0,47.06,2.0,1.0,76.47,1.88,5.0,14.0,1.0,1.83,6.88,4.5,6.5,14.0,7.5,6.0,1.0,10.45,50.0,2.06,6.07,1.0,4.0,1.29,2.1,1.65,4.53,1.5,4.38,0.5,0,1
2022-09-10,D1,14:30,Bayern Munich,Stuttgart,D,H,2022/2023,33.33,64.71,7.0,1.0,76.47,2.08,3.0,12.66,1.33,1.32,8.24,1.67,4.33,11.0,8.33,18.0,1.33,10.57,66.67,1.9,6.86,2.0,3.67,1.29,1.96,3.12,4.53,1.67,3.71,1.0,1,0
2022-10-01,D1,14:30,Wolfsburg,Stuttgart,H,D,2022/2023,75.0,76.47,7.0,3.0,76.47,2.09,7.0,11.25,1.5,2.16,4.82,4.5,4.5,16.0,6.75,20.0,1.75,9.41,75.0,1.85,4.93,3.0,4.75,1.29,1.81,2.0,4.53,1.75,4.48,2.0,1,1
2022-10-22,D1,14:30,Dortmund,Stuttgart,H,H,2022/2023,60.0,82.35,10.0,3.0,76.47,1.95,1.0,11.0,1.2,1.62,6.35,4.2,4.0,7.0,7.0,19.0,2.4,9.93,80.0,2.0,5.88,4.0,5.6,1.29,1.96,3.24,4.53,2.2,4.05,1.0,1,1
2022-11-04,D1,19:30,M'gladbach,Stuttgart,H,H,2022/2023,80.0,52.94,6.0,4.0,76.47,1.97,4.0,9.0,1.0,1.6,5.0,4.4,4.0,13.0,5.0,11.0,2.6,9.17,80.0,1.95,4.96,4.0,5.8,1.29,2.02,1.94,4.53,2.4,4.21,1.4,1,0
2022-11-12,D1,14:30,Leverkusen,Stuttgart,H,H,2022/2023,60.0,70.59,3.0,3.0,76.47,1.94,1.0,6.8,1.0,1.81,4.71,3.8,2.8,11.0,4.0,11.0,3.0,8.56,80.0,2.0,4.66,4.0,5.4,1.29,2.08,2.06,4.53,2.8,3.9,0.6,0,0
2023-01-24,D1,19:30,Hoffenheim,Stuttgart,D,D,2022/2023,80.0,70.59,5.0,4.0,76.47,1.91,4.0,9.4,1.0,1.7,5.59,3.2,3.6,12.0,5.8,13.0,3.0,9.72,80.0,2.03,5.39,4.0,6.0,1.29,1.85,1.65,4.53,1.0,4.33,2.2,1,0
2023-01-27,D1,19:30,RB Leipzig,Stuttgart,H,H,2022/2023,60.0,76.47,4.0,3.0,76.47,2.05,3.0,8.4,0.8,1.61,4.76,3.4,3.8,8.0,4.6,9.0,2.8,8.68,80.0,2.01,4.71,4.0,5.0,1.29,1.84,2.24,4.53,2.2,3.97,1.0,1,0
2023-02-11,D1,14:30,Freiburg,Stuttgart,H,A,2022/2023,60.0,41.18,5.0,3.0,76.47,1.88,3.0,7.6,1.0,2.12,3.94,3.4,4.0,13.0,3.6,9.0,2.2,8.01,80.0,2.05,4.06,4.0,4.0,1.29,1.7,1.65,4.53,2.4,3.95,0.8,1,0
2023-02-25,D1,17:30,Schalke 04,Stuttgart,H,H,2022/2023,40.0,70.59,6.0,2.0,76.47,1.83,5.0,10.2,1.0,2.17,5.47,6.0,4.8,12.0,5.4,11.0,2.0,9.92,80.0,2.12,5.14,4.0,4.6,1.29,1.87,1.35,4.53,0.6,4.78,1.8,1,1
2023-03-11,D1,14:30,Ein Frankfurt,Stuttgart,D,D,2022/2023,60.0,52.94,1.0,3.0,76.47,1.87,5.0,9.6,1.2,2.2,5.94,2.8,4.8,16.0,4.8,10.0,1.8,9.35,80.0,2.05,5.32,4.0,4.4,1.29,1.85,2.06,4.53,2.6,4.03,0.6,0,0
2023-04-01,D1,14:30,Union Berlin,Stuttgart,H,D,2022/2023,40.0,47.06,5.0,2.0,76.47,2.12,8.0,9.4,0.8,2.69,5.29,5.0,5.0,11.0,4.4,13.0,2.0,9.47,80.0,1.81,4.86,4.0,3.8,1.29,1.87,1.76,4.53,1.4,4.61,0.2,1,0
2023-04-09,D1,16:30,Bochum,Stuttgart,A,A,2022/2023,40.0,64.71,5.0,2.0,76.47,1.87,7.0,9.4,1.2,2.35,5.0,5.2,4.6,12.0,4.8,11.0,2.0,9.47,80.0,2.05,4.82,4.0,4.6,1.29,1.81,1.65,4.53,1.6,4.65,1.8,1,1
2023-04-21,D1,19:30,Augsburg,Stuttgart,D,H,2022/2023,40.0,41.18,1.0,2.0,76.47,2.06,3.0,9.6,1.2,1.84,4.35,3.6,4.6,17.0,5.0,4.0,1.8,8.65,60.0,1.88,4.43,3.0,4.0,1.29,2.0,0.94,4.53,1.2,4.22,1.2,0,0
2023-05-06,D1,14:30,Hertha,Stuttgart,H,H,2022/2023,40.0,47.06,3.0,2.0,76.47,1.94,4.0,8.4,1.2,1.95,4.76,5.4,3.8,9.0,4.6,7.0,1.8,9.09,60.0,2.0,4.55,3.0,3.4,1.29,1.86,1.41,4.53,1.4,4.54,1.4,1,0
2023-05-21,D1,14:30,Mainz,Stuttgart,A,D,2022/2023,80.0,64.71,6.0,4.0,76.47,1.9,6.0,7.8,1.8,1.87,4.47,4.6,4.0,18.0,3.8,9.0,1.8,8.54,80.0,2.01,4.37,4.0,4.0,1.29,2.01,1.82,4.53,1.8,4.17,2.2,1,0
2023-08-25,D1,19:30,RB Leipzig,Stuttgart,H,A,2023/2024,100.0,58.82,11.0,1.0,70.59,1.86,3.0,8.0,1.0,1.67,6.76,4.0,4.0,12.0,4.0,20.0,5.0,9.64,100.0,2.07,5.65,1.0,4.0,1.65,2.1,2.35,4.53,5.0,3.99,1.0,1,0
2023-09-16,D1,14:30,Mainz,Stuttgart,A,D,2023/2024,50.0,35.29,3.0,1.0,70.59,1.94,6.0,9.5,2.0,1.9,6.82,4.0,4.0,12.0,5.5,15.0,3.0,9.95,100.0,2.01,5.93,2.0,5.0,1.65,1.95,1.35,4.53,1.0,4.02,2.0,1,0
2023-09-30,D1,14:30,FC Koln,Stuttgart,A,D,2023/2024,66.67,41.18,5.0,2.0,70.59,1.83,4.0,13.0,2.0,1.83,6.65,3.0,4.0,16.0,9.0,14.0,2.0,10.49,66.67,2.12,6.29,2.0,6.0,1.65,2.09,0.88,4.53,0.67,4.2,2.33,0,1
2023-10-21,D1,14:30,Union Berlin,Stuttgart,A,A,2023/2024,75.0,58.82,2.0,3.0,70.59,1.88,5.0,8.75,2.25,2.15,5.29,4.0,3.5,12.0,5.25,10.0,1.5,9.34,75.0,2.04,5.12,3.0,5.5,1.65,1.84,1.29,4.53,1.0,4.22,2.25,1,0
2023-11-05,D1,16:30,Heidenheim,Stuttgart,H,D,2023/2024,60.0,58.82,2.0,3.0,70.59,2.09,2.0,12.0,1.8,1.74,6.24,5.0,4.0,7.0,8.0,19.0,1.6,10.34,60.0,1.88,5.98,3.0,6.2,1.65,1.83,1.76,4.53,2.2,4.36,2.0,0,1
2023-11-25,D1,17:30,Ein Frankfurt,Stuttgart,A,A,2023/2024,40.0,52.94,1.0,2.0,70.59,2.0,5.0,8.0,2.0,1.95,5.71,3.2,3.6,14.0,4.4,14.0,0.8,9.06,60.0,1.93,5.33,3.0,6.2,1.65,1.73,1.71,4.53,1.4,3.73,1.2,1,0
2023-12-17,D1,18:30,Bayern Munich,Stuttgart,H,H,2023/2024,100.0,70.59,8.0,5.0,70.59,1.99,2.0,10.2,1.4,1.35,7.24,1.4,3.2,7.0,7.0,17.0,1.2,9.85,60.0,1.97,6.43,3.0,6.2,1.65,2.05,3.12,4.53,5.0,3.42,0.4,1,0
2024-01-14,D1,16:30,M'gladbach,Stuttgart,H,H,2023/2024,100.0,76.47,4.0,5.0,70.59,1.99,2.0,7.8,1.2,1.66,5.71,3.6,3.0,7.0,4.8,8.0,1.8,9.39,80.0,1.93,5.21,4.0,4.6,1.65,1.95,1.59,4.53,2.6,4.18,1.0,1,0
2024-01-20,D1,14:30,Bochum,Stuttgart,H,D,2023/2024,40.0,58.82,1.0,2.0,70.59,1.93,4.0,7.8,0.6,1.71,5.12,4.8,4.0,16.0,3.8,6.0,2.0,9.13,60.0,1.99,4.73,3.0,4.0,1.65,1.89,1.53,4.53,1.8,4.4,0.6,0,0
2024-02-03,D1,14:30,Freiburg,Stuttgart,A,A,2023/2024,40.0,58.82,4.0,2.0,70.59,2.0,9.0,8.6,1.2,2.01,4.41,3.0,4.0,10.0,4.6,7.0,1.8,8.23,80.0,1.94,4.26,4.0,2.4,1.65,1.91,1.65,4.53,1.4,3.97,1.2,1,0
2024-02-17,D1,14:30,Darmstadt,Stuttgart,A,A,2023/2024,60.0,64.71,9.0,3.0,70.59,1.93,4.0,8.8,1.2,1.69,3.76,3.6,4.2,15.0,4.6,21.0,1.8,8.05,80.0,1.99,3.92,4.0,2.6,1.65,1.75,0.88,4.53,0.6,4.13,2.0,1,0
2024-03-02,D1,17:30,Wolfsburg,Stuttgart,A,A,2023/2024,60.0,64.71,2.0,3.0,70.59,2.0,3.0,9.2,1.8,1.85,4.47,3.6,4.6,20.0,4.6,12.0,1.6,8.54,80.0,1.92,4.29,4.0,2.4,1.65,1.92,1.47,4.53,1.4,4.25,1.8,1,0
2024-03-16,D1,17:30,Hoffenheim,Stuttgart,A,A,2023/2024,40.0,70.59,1.0,2.0,70.59,2.05,12.0,11.8,2.2,1.43,5.71,3.8,5.2,8.0,6.6,8.0,1.0,9.41,80.0,1.88,5.27,4.0,3.4,1.65,1.99,1.82,4.53,0.8,4.14,1.4,1,1
2024-04-06,D1,17:30,Dortmund,Stuttgart,A,D,2023/2024,80.0,64.71,7.0,4.0,70.59,2.04,2.0,12.2,2.4,1.39,6.0,3.2,4.4,8.0,7.8,14.0,0.8,9.73,80.0,1.87,5.69,4.0,4.8,1.65,1.98,2.18,4.53,2.2,4.04,1.2,0,1
2024-04-21,D1,14:30,Werder Bremen,Stuttgart,H,H,2023/2024,60.0,70.59,2.0,3.0,70.59,1.93,5.0,9.2,2.0,1.59,4.12,6.6,4.6,11.0,4.6,9.0,1.0,9.12,80.0,1.97,4.34,4.0,4.8,1.65,1.93,1.71,4.53,1.0,4.78,1.6,1,0
2024-04-27,D1,17:30,Leverkusen,Stuttgart,D,D,2023/2024,80.0,82.35,6.0,4.0,70.59,2.02,4.0,12.6,2.0,1.62,7.65,1.6,4.4,10.0,8.2,14.0,1.2,10.2,80.0,1.93,6.64,4.0,4.8,1.65,2.05,2.76,4.53,2.6,3.56,0.8,1,0
2024-05-10,D1,19:30,Augsburg,Stuttgart,A,D,2023/2024,20.0,58.82,1.0,1.0,70.59,2.16,7.0,11.2,1.6,1.4,4.71,4.2,4.6,15.0,6.6,9.0,0.8,9.24,60.0,1.81,4.86,3.0,4.8,1.65,1.9,1.53,4.53,0.8,4.38,1.0,0,0
2024-08-24,D1,14:30,Freiburg,Stuttgart,H,D,2024/2025,100.0,82.35,4.0,1.0,64.71,1.85,2.0,9.0,1.0,1.61,4.29,3.0,3.0,7.0,6.0,15.0,3.0,9.13,100.0,2.09,5.0,1.0,6.0,1.71,1.95,1.88,5.76,3.0,4.13,1.0,1,0
2024-09-14,D1,14:30,M'gladbach,Stuttgart,A,D,2024/2025,100.0,58.82,7.0,2.0,64.71,1.85,7.0,6.5,2.0,1.5,4.94,3.0,2.5,14.0,4.0,15.0,2.0,9.43,100.0,2.08,5.16,2.0,6.0,1.71,2.02,1.71,5.76,1.5,4.27,3.0,1,0
2024-09-28,D1,14:30,Wolfsburg,Stuttgart,D,D,2024/2025,100.0,58.82,2.0,3.0,64.71,2.08,5.0,5.0,2.0,1.66,5.06,4.67,2.67,20.0,2.33,5.0,2.0,9.27,100.0,1.84,4.89,3.0,4.33,1.71,1.88,1.59,5.76,1.67,4.38,2.33,1,0
2024-10-19,D1,17:30,Bayern Munich,Stuttgart,H,D,2024/2025,33.33,82.35,10.0,1.0,64.71,1.93,1.0,7.75,1.5,1.29,6.71,2.67,2.75,6.0,5.0,22.0,2.5,9.79,100.0,1.98,6.13,4.0,5.0,1.71,1.98,3.12,5.76,2.33,3.66,0.33,1,0
2024-11-01,D1,19:30,Leverkusen,Stuttgart,D,D,2024/2025,80.0,64.71,5.0,4.0,64.71,1.9,1.0,13.4,1.2,1.41,7.65,2.4,2.6,13.0,10.8,19.0,2.0,10.97,80.0,2.03,7.33,4.0,6.0,1.71,2.02,2.12,5.76,2.0,3.64,1.8,0,1
2024-11-30,D1,14:30,Werder Bremen,Stuttgart,D,D,2024/2025,80.0,52.94,6.0,4.0,64.71,1.93,4.0,8.0,1.4,1.71,5.12,3.8,2.4,8.0,5.6,20.0,1.8,9.67,80.0,2.01,5.52,4.0,7.0,1.71,1.86,1.24,5.76,1.2,4.15,2.2,1,1
2024-12-15,D1,14:30,Heidenheim,Stuttgart,A,A,2024/2025,60.0,58.82,2.0,3.0,64.71,1.84,7.0,9.2,1.4,1.65,5.18,4.2,3.2,25.0,6.0,9.0,1.8,9.91,80.0,2.08,5.65,4.0,7.6,1.71,1.98,0.76,5.76,0.4,4.26,2.2,1,1
2025-01-12,D1,16:30,Augsburg,Stuttgart,A,D,2024/2025,20.0,52.94,2.0,1.0,64.71,1.9,5.0,9.6,1.2,1.83,5.76,6.0,4.4,11.0,5.2,8.0,1.4,10.56,60.0,2.01,5.93,3.0,8.0,1.71,1.96,1.06,5.76,0.6,4.63,0.8,0,1
2025-01-25,D1,14:30,Mainz,Stuttgart,H,H,2024/2025,40.0,35.29,4.0,2.0,64.71,2.14,5.0,10.8,1.2,1.83,5.82,2.6,4.2,12.0,6.6,11.0,1.0,10.22,40.0,1.81,6.14,2.0,8.4,1.71,1.99,1.41,5.76,2.2,4.08,0.4,0,1
2025-02-08,D1,14:30,Dortmund,Stuttgart,A,D,2024/2025,60.0,76.47,5.0,3.0,64.71,1.92,2.0,9.6,1.6,1.53,6.41,4.4,4.6,13.0,5.0,16.0,1.2,10.34,60.0,2.01,6.29,3.0,8.2,1.71,2.02,2.59,5.76,1.4,4.05,1.8,1,1
2025-02-23,D1,18:30,Hoffenheim,Stuttgart,D,A,2024/2025,60.0,58.82,2.0,3.0,64.71,1.93,7.0,12.4,1.4,1.54,4.88,5.4,5.8,8.0,6.6,9.0,1.0,10.23,40.0,1.98,5.46,2.0,6.8,1.71,1.75,1.47,5.76,0.8,4.77,2.0,0,1
2025-03-08,D1,14:30,Holstein Kiel,Stuttgart,D,D,2024/2025,80.0,70.59,5.0,4.0,64.71,2.06,2.0,8.0,1.2,1.5,3.59,5.8,4.8,8.0,3.2,17.0,1.2,9.26,40.0,1.85,4.29,2.0,5.6,1.71,1.88,1.41,5.76,1.8,4.97,2.2,1,0
2025-03-29,D1,17:30,Ein Frankfurt,Stuttgart,H,D,2024/2025,60.0,70.59,6.0,3.0,64.71,1.96,2.0,9.4,1.0,1.53,5.35,5.6,5.0,9.0,4.4,19.0,1.4,10.05,40.0,1.97,5.44,2.0,6.2,1.71,1.93,2.41,5.76,1.4,4.61,1.6,0,1
2025-04-05,D1,14:30,Bochum,Stuttgart,A,A,2024/2025,40.0,47.06,2.0,2.0,64.71,2.0,6.0,11.2,1.8,1.61,5.76,5.4,5.4,17.0,5.8,11.0,1.0,10.44,60.0,1.92,5.67,3.0,4.8,1.71,1.7,0.94,5.76,0.6,4.77,1.8,1,0
2025-04-19,D1,17:30,Union Berlin,Stuttgart,D,D,2024/2025,40.0,47.06,5.0,2.0,64.71,2.13,6.0,10.8,2.2,1.82,4.19,6.2,5.6,8.0,5.2,12.0,1.6,9.35,60.0,1.84,4.62,3.0,3.6,1.71,1.92,1.06,5.76,1.4,4.73,1.6,1,0
2025-05-03,D1,14:30,St Pauli,Stuttgart,A,D,2024/2025,0.0,17.65,1.0,0.0,64.71,2.03,8.0,12.2,2.2,1.83,5.06,2.6,4.8,17.0,7.4,6.0,1.4,9.46,60.0,1.91,5.32,3.0,3.6,1.71,2.06,0.59,5.76,0.6,4.14,1.0,0,0
2025-05-17,D1,14:30,RB Leipzig,Stuttgart,A,H,2024/2025,60.0,64.71,5.0,3.0,64.71,2.03,7.0,11.6,2.4,1.32,6.12,7.2,6.2,9.0,5.4,8.0,1.4,10.71,60.0,1.88,5.75,3.0,4.0,1.71,1.91,1.94,5.76,2.2,4.96,1.6,1,1
2025-08-23,D1,14:30,Union Berlin,Stuttgart,H,H,2025/2026,100.0,71.43,2.0,1.0,100.0,2.05,6.0,16.0,1.0,1.67,5.86,11.0,11.0,21.0,5.0,8.0,2.0,12.34,100.0,1.8,5.44,1.0,5.0,1.71,2.03,1.43,4.86,2.0,6.9,1.0,1,1
2025-09-13,D1,14:30,Freiburg,Stuttgart,H,A,2025/2026,100.0,83.33,6.0,2.0,100.0,1.89,2.0,12.0,1.0,1.75,6.0,3.0,6.0,8.0,6.0,14.0,2.5,10.83,100.0,2.1,5.72,2.0,6.0,1.71,1.93,2.17,4.86,2.0,5.11,2.0,1,0
2025-09-28,D1,16:30,FC Koln,Stuttgart,A,D,2025/2026,100.0,66.67,6.0,2.0,100.0,1.83,5.0,12.17,1.33,1.54,4.33,6.5,6.67,12.0,5.5,14.0,2.0,10.55,100.0,2.09,4.81,3.0,6.67,1.71,1.88,2.33,4.86,2.5,5.74,1.5,1,1
2025-10-18,D1,14:30,Wolfsburg,Stuttgart,A,A,2025/2026,50.0,71.43,3.0,2.0,100.0,1.98,7.0,11.75,1.75,1.7,4.29,8.25,7.0,12.0,4.75,11.0,1.5,11.2,100.0,1.89,4.62,4.0,5.75,1.71,1.78,1.43,4.86,1.0,6.58,2.0,1,1
2025-11-01,D1,14:30,RB Leipzig,Stuttgart,H,H,2025/2026,75.0,66.67,9.0,3.0,100.0,2.0,4.0,11.85,1.6,1.46,6.33,4.5,6.6,8.0,5.25,16.0,1.8,11.31,100.0,1.88,5.78,5.0,5.6,1.71,1.85,3.0,4.86,2.5,5.53,0.75,1,0
2025-11-22,D1,14:30,Dortmund,Stuttgart,D,H,2025/2026,40.0,33.33,6.0,2.0,100.0,2.0,6.0,13.0,2.0,1.6,7.67,4.4,5.2,12.0,7.8,14.0,2.0,12.17,100.0,1.89,6.71,5.0,5.0,1.71,1.98,1.83,4.86,1.8,5.46,0.8,1,0
2025-11-30,D1,14:30,Hamburg,Stuttgart,H,H,2025/2026,60.0,57.14,2.0,3.0,100.0,1.93,3.0,10.0,2.0,1.67,3.71,5.8,6.2,16.0,3.8,9.0,1.8,9.98,100.0,1.93,4.08,5.0,4.4,1.71,2.03,1.71,4.86,1.8,5.9,0.8,1,0
2022-08-14,D1,14:30,Mainz,Union Berlin,D,D,2022/2023,0.0,64.71,5.0,0.0,52.94,1.95,2.0,8.0,0.0,2.06,4.47,4.0,4.0,9.0,4.0,10.0,0.0,8.51,0.0,1.97,4.27,0.0,4.0,1.24,1.91,1.82,4.06,0.0,4.24,0.0,0,0
2022-08-27,D1,14:30,Schalke 04,Union Berlin,A,A,2022/2023,100.0,70.59,4.0,2.0,52.94,1.89,7.0,8.0,3.0,2.03,5.47,4.5,3.0,9.0,5.0,12.0,0.5,9.69,50.0,2.06,5.12,1.0,6.0,1.24,1.85,1.35,4.06,1.5,4.57,4.0,1,0
2022-09-11,D1,14:30,FC Koln,Union Berlin,A,A,2022/2023,33.33,47.06,2.0,1.0,52.94,2.18,3.0,12.0,2.33,2.0,6.88,5.67,4.67,15.0,7.33,7.0,0.33,10.6,33.33,1.77,6.16,1.0,6.33,1.24,1.75,1.65,4.06,1.0,4.44,0.67,0,1
2022-10-01,D1,14:30,Ein Frankfurt,Union Berlin,H,H,2022/2023,40.0,52.94,4.0,2.0,52.94,2.0,5.0,10.85,1.75,2.11,5.94,6.0,5.25,4.0,5.6,14.0,0.75,9.94,25.0,1.93,5.42,1.0,5.75,1.24,2.07,2.06,4.06,1.6,4.52,1.6,0,1
2022-10-09,D1,18:30,Stuttgart,Union Berlin,A,D,2022/2023,20.0,47.06,3.0,1.0,52.94,1.87,4.0,8.8,1.6,2.65,5.0,5.2,5.2,12.0,3.6,9.0,0.6,9.35,20.0,2.08,4.62,1.0,5.0,1.24,2.02,1.35,4.06,0.6,4.73,1.4,0,0
2022-10-23,D1,14:30,Bochum,Union Berlin,H,H,2022/2023,60.0,64.71,5.0,3.0,52.94,1.97,3.0,11.4,1.8,2.26,5.0,5.4,5.8,14.0,5.6,8.0,1.0,9.71,40.0,1.95,4.8,2.0,4.8,1.24,2.04,1.65,4.06,1.2,4.91,2.2,1,0
2022-11-06,D1,14:30,Leverkusen,Union Berlin,H,D,2022/2023,80.0,70.59,8.0,4.0,52.94,1.89,1.0,11.2,0.6,2.4,4.71,4.2,6.4,11.0,4.8,11.0,1.8,8.86,40.0,2.04,4.43,2.0,3.4,1.24,1.91,2.06,4.06,2.8,4.43,1.2,1,0
2022-11-13,D1,16:30,Freiburg,Union Berlin,H,H,2022/2023,40.0,41.18,5.0,2.0,52.94,2.07,2.0,10.0,0.6,2.8,3.94,3.4,5.0,13.0,5.0,7.0,2.6,8.1,60.0,1.88,3.92,3.0,2.4,1.24,2.1,1.65,4.06,2.0,4.18,0.4,1,0
