Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,HF,AvgAwayCornersConceded,AvgHomeCorners,Last5HomeOver2.5Perc,AvgLast5HomeGoalsScored,AwayOver2.5Perc,MaxAHA,PredictedTotalCorners,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,MaxCAHA,AvgLast5AwayCorners,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,Last5AwayOver2.5Perc,AST,AvgLast5HomeGoalsConceded,AvgLast5HomeCorners,AF,AvgLast5HomeCornersConceded,MaxC_gt_2.5,PredictedAwayCorners,HS,AvgAHH,PredictedTotalCorners_Last5,AvgAwayCorners,B365C_lt_2.5,Over2.5,OverUnder10.5Corners
2024-03-03,SP1,20:00,Ath Bilbao,Barcelona,D,D,2023/2024,2,2.2,8,14,4.95,5.95,60.0,2.0,63.16,1.83,10.22,57.89,1.0,2.0,5.6,5.6,5.53,2.21,80.0,2,0.6,4.6,11,3.4,1.97,4.69,8,2.11,10.2,5.26,1.95,0,0
2024-03-17,SP1,20:00,Ath Madrid,Barcelona,A,A,2023/2024,3,2.4,9,15,4.95,4.21,80.0,2.2,63.16,1.89,9.82,78.95,0.8,2.01,4.2,6.0,4.59,2.21,80.0,5,1.0,4.4,9,5.2,1.78,5.23,12,2.06,8.6,5.26,2.1,1,0
2024-04-13,SP1,20:00,Cadiz,Barcelona,A,A,2023/2024,3,1.8,12,17,4.95,4.74,20.0,1.0,63.16,1.92,9.46,26.32,0.4,2.15,4.2,7.0,5.14,0.84,60.0,2,1.0,6.0,15,2.2,2.09,4.32,14,1.98,10.2,5.26,1.83,0,1
2024-04-21,SP1,20:00,Real Madrid,Barcelona,H,D,2023/2024,8,1.6,14,11,4.95,5.89,60.0,2.8,63.16,2.04,10.0,57.89,0.8,2.01,4.8,4.6,5.44,2.53,60.0,6,0.4,5.0,12,4.0,1.5,4.56,14,1.87,9.8,5.26,2.63,1,0
2024-05-04,SP1,17:30,Girona,Barcelona,H,A,2023/2024,7,1.6,16,11,4.95,4.32,80.0,3.2,63.16,1.85,9.26,68.42,1.4,2.13,4.6,5.2,4.51,2.79,60.0,7,1.0,3.8,8,4.2,1.5,4.75,9,2.05,8.4,5.26,2.75,1,0
2024-05-16,SP1,20:30,Almeria,Barcelona,A,A,2023/2024,3,2.0,16,9,4.95,4.74,80.0,0.8,63.16,1.89,9.79,68.42,1.4,2.08,5.2,5.2,4.86,1.16,60.0,7,2.4,5.0,11,4.0,1.37,4.93,12,2.0,10.2,5.26,3.2,0,1
2024-05-26,SP1,20:00,Sevilla,Barcelona,A,D,2023/2024,6,1.8,11,11,4.95,5.37,80.0,1.4,63.16,1.87,10.27,57.89,1.6,2.0,5.6,5.0,5.07,1.42,60.0,6,1.2,3.8,9,6.0,1.5,5.2,15,2.02,9.4,5.26,2.63,1,1
2024-08-17,SP1,20:30,Valencia,Barcelona,A,D,2024/2025,1,2.0,18,11,4.95,5.84,100.0,1.0,73.68,1.99,10.63,47.37,1.0,1.92,8.0,3.0,5.05,1.37,100.0,8,2.0,3.0,13,8.0,1.92,5.58,6,1.91,11.0,5.42,2.01,1,1
2024-08-27,SP1,20:30,Vallecano,Barcelona,A,H,2024/2025,4,2.0,22,17,4.95,5.74,100.0,1.0,73.68,1.85,10.69,52.63,1.0,1.92,7.0,4.5,5.44,1.26,100.0,5,2.0,6.0,11,6.0,1.91,5.25,8,2.02,13.0,5.42,2.02,1,1
2024-09-15,SP1,15:15,Girona,Barcelona,A,A,2024/2025,4,2.67,20,13,4.95,5.42,100.0,2.5,73.68,1.87,9.68,68.42,1.0,2.0,6.67,3.33,4.85,1.42,100.0,9,2.0,3.0,4,3.0,1.48,4.83,9,2.03,9.67,5.42,2.75,1,0
2024-09-22,SP1,17:30,Villarreal,Barcelona,A,A,2024/2025,4,3.25,17,12,4.95,5.26,100.0,2.33,73.68,1.9,10.16,73.68,1.0,1.93,5.75,4.25,5.09,2.26,100.0,10,3.33,5.33,12,3.33,1.44,5.07,13,1.99,11.08,5.42,3.0,1,0
2024-09-28,SP1,20:00,Osasuna,Barcelona,H,H,2024/2025,6,3.0,12,13,4.95,4.89,60.0,2.2,73.68,2.06,9.91,57.89,1.6,2.07,6.2,4.4,4.85,1.74,100.0,5,1.2,4.8,3,4.6,1.66,5.06,11,1.84,11.0,5.42,2.3,1,1
2024-10-06,SP1,15:15,Alaves,Barcelona,A,A,2024/2025,2,3.2,14,13,4.95,5.79,50.0,1.0,73.68,1.99,10.81,15.79,1.4,1.92,5.2,6.0,5.6,0.74,100.0,8,1.0,5.75,8,5.25,1.67,5.21,11,1.91,10.95,5.42,2.38,1,1
2024-10-26,SP1,20:00,Real Madrid,Barcelona,A,D,2024/2025,4,3.6,15,15,4.95,8.42,60.0,2.2,73.68,1.88,11.91,63.16,1.2,1.94,4.6,6.8,7.19,2.37,100.0,7,1.4,6.4,17,3.8,1.43,4.72,9,2.03,11.0,5.42,3.0,1,1
2024-11-10,SP1,20:00,Sociedad,Barcelona,H,H,2024/2025,6,2.8,11,17,4.95,6.74,20.0,1.0,73.68,1.92,11.3,42.11,1.2,1.95,4.6,8.0,6.5,1.05,80.0,0,1.0,7.6,6,4.2,1.8,4.8,14,1.98,12.2,5.42,2.1,0,1
2024-11-23,SP1,20:00,Celta,Barcelona,D,A,2024/2025,8,2.2,9,13,4.95,4.53,40.0,1.0,73.68,2.17,9.43,57.89,1.4,1.98,4.2,7.6,4.83,1.68,80.0,4,1.2,3.4,9,2.4,1.51,4.6,15,1.78,7.6,5.42,2.63,1,0
2024-12-03,SP1,18:00,Mallorca,Barcelona,A,D,2024/2025,1,2.8,20,13,4.95,4.63,40.0,0.8,73.68,1.93,10.3,47.37,0.8,1.87,3.6,7.0,4.92,1.05,80.0,9,1.4,4.4,13,5.8,1.85,5.38,6,1.96,8.0,5.42,2.0,1,0
2024-12-07,SP1,15:15,Betis,Barcelona,D,A,2024/2025,6,2.6,9,15,4.95,5.42,60.0,1.4,73.68,2.0,10.06,57.89,1.2,2.11,3.8,6.0,5.32,1.68,80.0,3,1.2,5.0,14,4.2,1.48,4.74,12,1.89,8.8,5.42,3.2,1,0
2025-01-18,SP1,20:00,Getafe,Barcelona,D,D,2024/2025,4,2.0,21,9,4.95,3.63,0.0,0.8,73.68,1.85,8.62,26.32,1.4,2.13,5.2,4.4,3.99,0.79,60.0,5,0.6,3.2,9,3.4,1.84,4.63,10,2.02,8.4,5.42,2.0,0,1
2025-02-09,SP1,20:00,Sevilla,Barcelona,A,D,2024/2025,4,2.8,10,14,4.95,5.21,20.0,1.0,73.68,1.9,9.81,26.32,1.4,2.02,5.2,4.0,5.06,0.89,80.0,6,1.4,5.6,6,2.6,1.47,4.75,8,1.99,10.8,5.42,2.75,1,1
2025-02-22,SP1,20:00,Las Palmas,Barcelona,A,D,2024/2025,2,2.8,15,13,4.95,5.21,40.0,0.8,73.68,1.86,9.77,47.37,1.0,2.04,5.6,4.0,4.92,1.11,60.0,5,1.4,4.2,4,3.4,1.35,4.85,10,2.03,9.8,5.42,3.5,0,0
2025-03-16,SP1,20:00,Ath Madrid,Barcelona,A,H,2024/2025,2,2.6,13,10,4.95,5.84,20.0,1.4,73.68,2.01,10.43,52.63,1.2,1.99,5.8,4.8,5.51,2.21,60.0,6,1.2,5.8,11,5.0,1.64,4.92,7,1.88,11.6,5.42,2.3,1,1
2025-04-12,SP1,20:00,Leganes,Barcelona,A,D,2024/2025,1,2.4,12,10,4.95,2.68,40.0,1.4,73.68,1.92,9.11,47.37,0.8,1.98,6.6,4.4,3.47,1.21,40.0,3,1.6,3.2,4,6.2,1.46,5.64,6,1.96,9.8,5.42,2.75,0,1
2025-05-03,SP1,20:00,Valladolid,Barcelona,A,H,2024/2025,4,2.6,24,12,4.95,4.26,60.0,0.8,73.68,1.88,10.04,47.37,0.8,1.95,6.2,4.8,4.62,0.58,60.0,7,2.2,5.6,15,4.4,1.48,5.42,5,1.98,11.8,5.42,3.0,1,1
2025-05-15,SP1,20:30,Espanol,Barcelona,A,D,2024/2025,1,2.2,12,8,4.95,4.05,20.0,0.8,73.68,2.09,9.8,36.84,0.6,1.95,5.6,4.4,4.3,1.21,40.0,4,1.2,4.0,10,6.0,1.34,5.5,9,1.82,9.6,5.42,3.4,0,0
2025-05-25,SP1,20:00,Ath Bilbao,Barcelona,A,A,2024/2025,1,2.4,13,21,4.95,5.26,40.0,1.0,73.68,1.9,9.78,36.84,0.6,1.87,6.2,3.8,4.99,1.68,60.0,4,0.8,4.8,10,3.2,1.48,4.79,10,1.98,11.0,5.42,2.75,1,0
2025-08-16,SP1,18:30,Mallorca,Barcelona,A,A,2025/2026,1,3.0,24,8,5.64,2.8,100.0,0.0,72.73,1.98,10.2,50.0,0.0,1.93,6.0,3.0,3.55,1.4,100.0,8,3.0,3.0,17,6.0,1.47,6.65,4,1.83,9.0,7.0,2.75,1,0
2025-08-23,SP1,20:30,Levante,Barcelona,A,H,2025/2026,5,3.0,26,10,5.64,4.89,100.0,2.0,72.73,1.88,11.55,66.67,1.0,1.96,8.5,1.5,4.25,1.22,100.0,10,3.0,0.0,8,11.0,1.36,7.3,8,1.9,8.5,7.0,3.4,1,1
2025-08-31,SP1,20:30,Vallecano,Barcelona,D,A,2025/2026,6,2.33,12,16,5.64,6.9,0.0,1.0,72.73,1.83,12.61,20.0,1.0,1.95,7.0,4.0,6.51,0.8,66.67,3,1.0,9.0,8,4.0,1.45,6.1,12,1.97,16.0,7.0,2.75,0,1
2025-09-25,SP1,20:30,Oviedo,Barcelona,A,H,2025/2026,3,2.5,22,10,5.64,4.6,66.67,0.67,72.73,1.95,11.54,20.0,1.0,2.1,7.5,4.5,4.66,0.3,75.0,10,2.0,2.67,6,9.33,1.5,6.88,7,1.89,10.17,7.0,2.63,1,1
2025-10-05,SP1,15:15,Sevilla,Barcelona,H,H,2025/2026,5,2.2,17,18,5.64,5.27,100.0,2.0,72.73,1.98,10.97,72.73,1.6,2.03,7.2,5.0,5.23,1.45,80.0,8,1.75,4.25,9,3.5,1.48,5.74,13,1.85,11.45,7.0,2.75,1,1
2025-10-26,SP1,15:15,Real Madrid,Barcelona,H,H,2025/2026,10,1.8,15,12,5.64,6.6,60.0,2.0,72.73,1.88,11.8,50.0,2.0,2.03,6.8,6.8,6.36,2.3,80.0,6,0.6,6.4,9,2.4,1.29,5.44,23,1.96,13.2,7.0,3.75,1,1
2025-11-09,SP1,20:00,Celta,Barcelona,A,A,2025/2026,3,2.0,21,13,5.64,4.64,20.0,1.2,72.73,2.05,11.17,27.27,2.0,1.96,5.6,7.2,5.08,1.45,80.0,9,1.6,4.0,10,5.2,1.38,6.09,5,1.77,9.6,7.0,3.2,1,0
2025-12-06,SP1,17:30,Betis,Barcelona,A,A,2025/2026,5,2.8,16,14,5.64,4.7,40.0,1.8,72.73,1.93,11.29,50.0,2.4,1.95,6.2,6.8,5.2,2.0,100.0,8,1.6,5.2,9,4.4,1.38,6.09,17,1.9,11.4,7.0,3.2,1,1
2025-12-21,SP1,15:15,Villarreal,Barcelona,A,A,2025/2026,5,2.6,19,10,5.64,5.36,60.0,2.0,72.73,2.08,11.43,54.55,2.2,1.95,6.4,6.6,5.44,2.09,80.0,5,1.0,4.2,8,5.0,1.36,5.99,14,1.76,10.6,7.0,3.2,0,1
2026-01-03,SP1,20:00,Espanol,Barcelona,A,D,2025/2026,7,2.8,15,10,5.64,4.73,20.0,0.8,72.73,2.03,11.33,45.45,1.4,2.05,6.6,6.2,5.09,1.18,60.0,6,1.0,4.6,14,5.2,1.53,6.24,14,1.76,11.2,7.0,2.63,0,1
2026-01-18,SP1,20:00,Sociedad,Barcelona,H,H,2025/2026,6,2.8,25,13,5.64,6.18,80.0,1.8,72.73,1.93,12.1,72.73,1.4,2.05,7.4,5.0,5.91,1.64,60.0,9,1.8,6.0,8,4.2,1.5,6.19,8,1.9,13.4,7.0,2.63,1,1
2023-08-13,SP1,18:30,Villarreal,Betis,A,A,2023/2024,5,2.0,12,13,5.63,6.05,100.0,1.0,42.11,1.92,11.32,73.68,1.0,1.98,4.0,9.0,6.54,1.89,100.0,5,2.0,9.0,17,4.0,1.78,4.78,18,1.98,13.0,5.47,2.1,1,1
2023-08-27,SP1,20:30,Ath Bilbao,Betis,H,H,2023/2024,6,2.0,7,23,5.63,5.95,50.0,2.0,42.11,2.0,10.63,57.89,2.5,1.97,3.5,7.0,5.98,2.21,100.0,3,2.0,6.0,11,4.0,2.29,4.65,14,1.92,9.5,5.47,1.67,1,0
2023-09-16,SP1,20:00,Barcelona,Betis,H,H,2023/2024,9,1.33,11,9,5.63,7.26,50.0,3.5,42.11,1.88,11.6,57.89,3.33,2.15,4.0,7.67,7.12,2.26,100.0,2,0.0,9.5,10,3.5,1.55,4.48,17,2.03,13.5,5.47,2.75,1,1
2023-09-28,SP1,18:00,Granada,Betis,D,D,2023/2024,7,1.25,13,14,5.63,4.47,50.0,1.5,42.11,2.08,10.35,47.37,2.75,1.96,4.75,7.0,5.04,1.26,75.0,3,2.25,4.75,10,5.25,2.0,5.31,19,1.83,9.5,5.47,1.93,0,1
2023-10-08,SP1,17:30,Alaves,Betis,D,D,2023/2024,5,1.2,6,13,5.63,5.63,20.0,1.2,42.11,1.88,10.31,26.32,2.4,2.19,4.4,6.6,5.5,1.21,60.0,2,1.6,3.4,9,3.0,2.35,4.81,15,2.01,7.8,5.47,1.65,0,0
2023-10-21,SP1,15:15,Getafe,Betis,D,D,2023/2024,4,1.0,13,17,5.63,4.16,20.0,1.0,42.11,1.87,9.76,31.58,2.4,1.92,5.2,5.6,4.72,1.05,40.0,3,0.6,4.6,11,4.8,2.47,5.04,14,2.08,9.8,5.47,1.57,0,1
2023-11-12,SP1,17:30,Sevilla,Betis,D,D,2023/2024,4,0.8,14,18,5.63,5.37,40.0,2.0,42.11,2.08,10.93,57.89,1.8,2.05,5.6,6.4,5.82,1.42,20.0,6,1.0,8.2,14,4.0,1.99,5.11,13,1.83,13.8,5.47,1.97,0,1
2023-12-03,SP1,15:15,Almeria,Betis,D,D,2023/2024,8,0.8,6,12,5.63,4.74,80.0,1.4,42.11,1.94,10.1,68.42,0.8,2.09,5.8,5.4,4.97,1.16,0.0,2,2.0,4.2,8,4.2,1.82,5.13,20,1.96,10.0,5.47,2.15,0,0
2023-12-17,SP1,15:15,Sociedad,Betis,D,D,2023/2024,4,0.6,12,12,5.63,5.74,40.0,1.2,42.11,2.01,10.49,31.58,0.6,1.94,5.8,5.0,5.5,1.37,0.0,3,0.4,4.4,12,5.2,2.06,4.99,12,1.9,10.2,5.47,1.89,0,0
2024-01-03,SP1,18:15,Celta,Betis,H,D,2023/2024,6,0.6,14,10,5.63,5.79,40.0,1.0,42.11,1.85,10.82,42.11,0.8,2.07,6.6,5.6,5.91,1.11,20.0,3,1.2,7.6,12,4.0,2.24,4.91,19,2.07,14.2,5.47,1.75,1,1
2024-01-27,SP1,20:00,Mallorca,Betis,A,A,2023/2024,1,0.6,8,14,5.63,6.0,20.0,1.0,42.11,1.9,10.78,26.32,0.6,2.15,5.8,5.8,5.89,0.89,20.0,2,0.8,6.0,6,4.2,2.56,4.89,14,2.02,11.8,5.47,1.53,0,0
2024-02-09,SP1,20:00,Cadiz,Betis,A,A,2023/2024,5,0.8,13,12,5.63,4.74,20.0,0.4,42.11,1.86,9.73,26.32,0.4,1.86,5.4,5.0,4.97,0.84,20.0,5,1.4,4.6,10,4.2,2.74,4.76,14,2.09,10.0,5.47,1.48,0,0
2024-03-03,SP1,15:15,Ath Madrid,Betis,H,H,2023/2024,12,1.0,12,9,5.63,4.21,60.0,2.4,42.11,1.93,10.14,78.95,0.8,2.07,5.4,5.0,4.64,2.21,40.0,6,0.4,4.2,12,5.6,1.87,5.5,17,1.93,9.6,5.47,2.03,1,0
2024-03-17,SP1,17:30,Vallecano,Betis,H,H,2023/2024,4,1.0,11,22,5.63,5.79,20.0,1.0,42.11,1.8,10.69,36.84,1.2,1.81,5.6,5.2,5.71,0.95,40.0,1,1.2,6.0,16,5.4,2.5,4.98,8,2.11,11.6,5.47,1.57,0,1
2024-03-31,SP1,15:15,Girona,Betis,H,D,2023/2024,5,1.2,7,13,5.63,4.32,60.0,2.6,42.11,1.92,9.54,68.42,1.4,2.0,5.0,4.6,4.62,2.79,40.0,4,0.6,3.8,14,4.4,1.71,4.92,9,1.98,8.8,5.47,2.2,1,0
2024-04-20,SP1,17:30,Valencia,Betis,A,A,2023/2024,5,1.4,12,18,5.63,4.11,40.0,0.8,42.11,2.04,9.65,36.84,1.6,2.07,5.4,5.0,4.65,1.05,60.0,6,0.8,4.8,10,3.6,2.74,5.0,8,1.87,10.2,5.47,1.5,1,1
2024-05-05,SP1,13:00,Osasuna,Betis,A,A,2023/2024,2,1.4,10,13,5.63,5.16,20.0,1.0,42.11,2.06,10.42,26.32,1.6,2.03,5.8,5.6,5.35,1.0,60.0,4,1.4,5.4,13,4.4,2.41,5.07,12,1.82,11.2,5.47,1.62,0,1
2024-05-16,SP1,18:30,Las Palmas,Betis,D,D,2023/2024,9,1.6,6,9,5.63,5.11,20.0,0.4,42.11,1.97,10.75,31.58,1.6,2.09,6.2,5.6,5.48,1.05,60.0,4,1.8,7.0,12,3.6,2.23,5.27,16,1.92,13.2,5.47,1.67,1,1
2024-05-25,SP1,20:00,Real Madrid,Betis,D,D,2023/2024,5,1.6,11,8,5.63,5.89,60.0,2.6,42.11,1.93,10.49,57.89,1.2,2.09,5.6,5.6,5.63,2.53,60.0,3,0.4,4.2,11,5.0,1.36,4.86,13,2.0,9.8,5.47,3.4,0,0
2024-08-25,SP1,18:15,Alaves,Betis,D,D,2024/2025,1,0.0,13,16,4.68,5.79,0.0,0.0,52.63,1.89,10.46,15.79,0.0,1.83,8.0,3.0,4.95,0.74,0.0,3,0.0,3.0,13,8.0,2.89,5.51,3,2.02,11.0,4.95,1.44,0,1
2024-09-01,SP1,20:30,Real Madrid,Betis,H,D,2024/2025,8,0.0,12,8,4.68,8.42,50.0,2.5,52.63,1.88,11.47,63.16,1.0,1.96,5.5,5.0,6.9,2.37,0.0,2,0.0,6.0,16,4.0,1.61,4.57,20,2.02,11.5,4.95,2.38,0,0
2024-09-26,SP1,18:00,Las Palmas,Betis,D,D,2024/2025,2,0.33,14,21,4.68,5.21,50.0,1.5,52.63,2.09,9.45,47.37,1.0,1.87,5.0,3.67,4.85,1.11,0.0,5,1.75,4.5,10,4.0,2.07,4.6,8,1.79,9.5,4.95,1.85,0,0
